strain,stress
0.00494949494949495,1372.0000000000002
0.005000000000000001,1386.0000000000002
0.005000000000000001,1386.0000000000002
0.0048989898989899,1358.0000000000002
0.0047979797979797985,1330.0
0.004696969696969698,1302.0
0.004595959595959597,1274.0
0.004494949494949496,1246.0
0.0043939393939393945,1217.9999999999998
0.004292929292929294,1189.9999999999998
0.004191919191919193,1161.9999999999998
0.004090909090909092,1133.9999999999998
0.0039898989898989904,1105.9999999999995
0.0038888888888888896,1077.9999999999995
0.003787878787878789,1049.9999999999995
0.0036868686868686876,1021.9999999999994
0.0035858585858585864,993.9999999999993
0.0034848484848484856,965.9999999999994
0.003383838383838385,937.9999999999995
0.0032828282828282836,909.9999999999994
0.0031818181818181824,881.9999999999993
0.0030808080808080816,853.9999999999994
0.0029797979797979803,825.9999999999993
0.0028787878787878795,797.9999999999994
0.0027777777777777783,769.9999999999993
0.0026767676767676775,741.9999999999994
0.0025757575757575763,713.9999999999993
0.0024747474747474755,685.9999999999994
0.0023737373737373743,657.9999999999993
0.0022727272727272735,629.9999999999994
0.0021717171717171723,601.9999999999993
0.0020707070707070715,573.9999999999994
0.0019696969696969702,545.9999999999993
0.0018686868686868694,517.9999999999994
0.0017676767676767682,489.9999999999994
0.001666666666666667,461.9999999999993
0.0015656565656565662,433.9999999999994
0.001464646464646465,405.9999999999993
0.0013636363636363642,377.9999999999994
0.001262626262626263,349.9999999999993
0.0011616161616161622,321.9999999999994
0.0010606060606060614,293.99999999999943
0.0009595959595959597,265.99999999999926
0.0008585858585858589,237.99999999999932
0.0007575757575757581,209.99999999999937
0.0006565656565656573,181.99999999999943
0.0005555555555555557,153.99999999999926
0.00045454545454545487,125.99999999999932
0.0003535353535353541,97.99999999999937
0.0002525252525252533,69.99999999999943
0.00015151515151515162,41.99999999999925
5.050505050505083e-05,13.999999999999307
-5.050505050504996e-05,-13.999999999999849
-0.00015151515151515162,-42.00000000000003
-0.0002525252525252524,-69.99999999999997
-0.0003535353535353532,-97.99999999999991
-0.000454545454545454,-125.99999999999984
-0.0005555555555555557,-154.00000000000003
-0.0006565656565656565,-181.99999999999997
-0.0007575757575757572,-209.99999999999991
-0.000858585858585858,-237.99999999999986
-0.0009595959595959597,-266.00000000000006
-0.0010606060606060605,-293.99999999999994
-0.0011616161616161613,-321.9999999999999
-0.001262626262626262,-349.99999999999983
-0.0013636363636363637,-378.0
-0.0014646464646464645,-405.99999999999994
-0.0015656565656565653,-433.9999999999999
-0.001666666666666667,-462.00000000000006
-0.0017676767676767678,-490.0
-0.0018686868686868686,-517.9999999999999
-0.0019696969696969694,-545.9999999999998
-0.002070707070707071,-574.0
-0.002171717171717172,-601.9999999999999
-0.0022727272727272726,-629.9999999999998
-0.0023737373737373734,-657.9999999999997
-0.002474747474747475,-685.9999999999999
-0.002575757575757576,-713.9999999999998
-0.0026767676767676767,-741.9999999999997
-0.0027777777777777775,-769.9999999999995
-0.0028787878787878782,-797.9999999999994
-0.00297979797979798,-825.9999999999997
-0.0030808080808080816,-853.9999999999999
-0.0031818181818181815,-881.9999999999995
-0.003282828282828283,-909.9999999999998
-0.003383838383838385,-938.0
-0.0034848484848484847,-965.9999999999997
-0.0035858585858585864,-993.9999999999999
-0.0036868686868686863,-1021.9999999999995
-0.003787878787878788,-1049.9999999999998
-0.0038888888888888896,-1078.0
-0.00398989898989899,-1105.9999999999998
-0.004090909090909091,-1134.0
-0.004191919191919193,-1162.0000000000002
-0.004292929292929293,-1190.0
-0.0043939393939393945,-1218.0000000000002
-0.004494949494949494,-1245.9999999999998
-0.004595959595959596,-1274.0
-0.004696969696969698,-1302.0000000000002
-0.004797979797979798,-1330.0
-0.004898989898989899,-1358.0
-0.005000000000000001,-1386.0000000000002
-0.005000000000000001,-1386.0000000000002
-0.00494949494949495,-1372.0000000000002
-0.0048989898989899,-1358.0000000000005
-0.004848484848484849,-1344.0000000000005
-0.0047979797979797985,-1330.0000000000005
-0.0047474747474747486,-1316.0000000000007
-0.004696969696969698,-1302.0000000000007
-0.004646464646464648,-1288.000000000001
-0.004595959595959597,-1274.000000000001
-0.004545454545454546,-1260.000000000001
-0.004494949494949496,-1246.0000000000011
-0.004444444444444445,-1232.0000000000011
-0.0043939393939393945,-1218.0000000000011
-0.0043434343434343445,-1204.0000000000014
-0.004292929292929294,-1190.0000000000014
-0.004242424242424244,-1176.0000000000016
-0.004191919191919193,-1162.0000000000016
-0.004141414141414142,-1148.0000000000016
-0.004090909090909092,-1134.0000000000018
-0.004040404040404041,-1120.0000000000018
-0.0039898989898989904,-1106.0000000000018
-0.0039393939393939405,-1092.000000000002
-0.0038888888888888896,-1078.000000000002
-0.0038383838383838392,-1064.000000000002
-0.003787878787878789,-1050.000000000002
-0.003737373737373738,-1036.000000000002
-0.0036868686868686876,-1022.000000000002
-0.0036363636363636372,-1008.000000000002
-0.0035858585858585864,-994.0000000000019
-0.0035353535353535364,-980.000000000002
-0.0034848484848484856,-966.0000000000019
-0.003434343434343435,-952.0000000000019
-0.003383838383838385,-938.0000000000019
-0.003333333333333334,-924.0000000000018
-0.0032828282828282836,-910.0000000000018
-0.003232323232323233,-896.0000000000018
-0.0031818181818181824,-882.0000000000017
-0.003131313131313132,-868.0000000000017
-0.0030808080808080816,-854.0000000000017
-0.003030303030303031,-840.0000000000017
-0.0029797979797979803,-826.0000000000016
-0.00292929292929293,-812.0000000000016
-0.0028787878787878795,-798.0000000000016
-0.002828282828282829,-784.0000000000016
-0.0027777777777777783,-770.0000000000015
-0.002727272727272728,-756.0000000000015
-0.0026767676767676775,-742.0000000000015
-0.002626262626262627,-728.0000000000015
-0.0025757575757575763,-714.0000000000014
-0.002525252525252526,-700.0000000000014
-0.0024747474747474755,-686.0000000000014
-0.0024242424242424247,-672.0000000000013
-0.0023737373737373743,-658.0000000000013
-0.002323232323232324,-644.0000000000013
-0.0022727272727272735,-630.0000000000013
-0.0022222222222222227,-616.0000000000011
-0.0021717171717171723,-602.0000000000011
-0.002121212121212122,-588.0000000000011
-0.0020707070707070715,-574.0000000000011
-0.0020202020202020206,-560.000000000001
-0.0019696969696969702,-546.000000000001
-0.0019191919191919198,-532.000000000001
-0.0018686868686868694,-518.000000000001
-0.0018181818181818186,-504.0000000000009
-0.0017676767676767682,-490.00000000000097
-0.0017171717171717178,-476.000000000001
-0.001666666666666667,-462.0000000000009
-0.0016161616161616166,-448.00000000000097
-0.0015656565656565662,-434.000000000001
-0.0015151515151515158,-420.0000000000011
-0.001464646464646465,-406.00000000000097
-0.0014141414141414146,-392.000000000001
-0.0013636363636363642,-378.0000000000011
-0.0013131313131313138,-364.00000000000114
-0.001262626262626263,-350.000000000001
-0.0012121212121212126,-336.0000000000011
-0.0011616161616161622,-322.00000000000114
-0.0011111111111111118,-308.0000000000012
-0.0010606060606060614,-294.00000000000125
-0.0010101010101010105,-280.00000000000114
-0.0009595959595959597,-266.000000000001
-0.0009090909090909097,-252.00000000000117
-0.0008585858585858589,-238.00000000000108
-0.0008080808080808081,-224.000000000001
-0.0007575757575757581,-210.00000000000114
-0.0007070707070707073,-196.00000000000105
-0.0006565656565656573,-182.0000000000012
-0.0006060606060606065,-168.0000000000011
-0.0005555555555555557,-154.00000000000102
-0.0005050505050505057,-140.00000000000117
-0.00045454545454545487,-126.00000000000108
-0.00040404040404040404,-112.000000000001
-0.0003535353535353541,-98.00000000000115
-0.00030303030303030325,-84.00000000000107
-0.0002525252525252533,-70.00000000000122
-0.00020202020202020245,-56.00000000000113
-0.00015151515151515162,-42.00000000000104
-0.00010101010101010166,-28.000000000001187
-5.050505050505083e-05,-14.000000000001096
0.0,0.0
0.0,0.0
5.050505050505051e-05,14.000000000000002
0.00010101010101010102,28.000000000000004
0.00015151515151515154,42.00000000000001
0.00020202020202020205,56.00000000000001
0.0002525252525252526,70.00000000000001
0.0003030303030303031,84.00000000000001
0.0003535353535353536,98.00000000000001
0.0004040404040404041,112.00000000000001
0.0004545454545454546,126.00000000000001
0.0005050505050505052,140.00000000000003
0.0005555555555555557,154.00000000000003
0.0006060606060606062,168.00000000000003
0.0006565656565656567,182.00000000000003
0.0007070707070707072,196.00000000000003
0.0007575757575757577,210.00000000000003
0.0008080808080808082,224.00000000000003
0.0008585858585858587,238.00000000000003
0.0009090909090909092,252.00000000000003
0.0009595959595959597,266.0
0.0010101010101010103,280.00000000000006
0.0010606060606060607,294.0
0.0011111111111111113,308.00000000000006
0.0011616161616161617,322.0
0.0012121212121212123,336.00000000000006
0.0012626262626262627,350.0
0.0013131313131313133,364.00000000000006
0.0013636363636363637,378.0
0.0014141414141414144,392.00000000000006
0.0014646464646464648,406.0
0.0015151515151515154,420.00000000000006
0.0015656565656565658,434.0
0.0016161616161616164,448.00000000000006
0.001666666666666667,462.0000000000001
0.0017171717171717174,476.00000000000006
0.001767676767676768,490.0000000000001
0.0018181818181818184,504.00000000000006
0.001868686868686869,518.0000000000001
0.0019191919191919194,532.0000000000001
0.00196969696969697,546.0
0.0020202020202020206,560.0000000000001
0.002070707070707071,574.0000000000001
0.0021212121212121214,588.0000000000001
0.002171717171717172,602.0
0.0022222222222222227,616.0000000000001
0.002272727272727273,630.0000000000001
0.0023232323232323234,644.0000000000001
0.002373737373737374,658.0
0.0024242424242424247,672.0000000000001
0.002474747474747475,686.0000000000001
0.0025252525252525255,700.0000000000001
0.0025757575757575763,714.0000000000001
0.0026262626262626267,728.0000000000001
0.002676767676767677,742.0000000000001
0.0027272727272727275,756.0000000000001
0.0027777777777777783,770.0000000000001
0.0028282828282828287,784.0000000000001
0.002878787878787879,798.0000000000001
0.0029292929292929295,812.0000000000001
0.0029797979797979803,826.0000000000001
0.0030303030303030307,840.0000000000001
0.003080808080808081,854.0000000000001
0.0031313131313131315,868.0000000000001
0.0031818181818181824,882.0000000000001
0.0032323232323232328,896.0000000000001
0.003282828282828283,910.0000000000001
0.003333333333333334,924.0000000000002
0.0033838383838383844,938.0000000000001
0.0034343434343434348,952.0000000000001
0.003484848484848485,966.0000000000001
0.003535353535353536,980.0000000000002
0.0035858585858585864,994.0000000000001
0.003636363636363637,1008.0000000000001
0.003686868686868687,1022.0000000000001
0.003737373737373738,1036.0000000000002
0.0037878787878787884,1050.0000000000002
0.003838383838383839,1064.0000000000002
0.003888888888888889,1078.0
0.00393939393939394,1092.0
0.0039898989898989904,1106.0
0.004040404040404041,1120.0
0.004090909090909091,1133.9999999999998
0.004141414141414142,1147.9999999999998
0.004191919191919193,1161.9999999999998
0.004242424242424243,1175.9999999999995
0.004292929292929294,1189.9999999999995
0.004343434343434344,1203.9999999999993
0.0043939393939393945,1217.9999999999993
0.004444444444444445,1231.9999999999993
0.004494949494949495,1245.999999999999
0.004545454545454546,1259.999999999999
0.004595959595959597,1273.999999999999
0.004646464646464647,1287.9999999999989
0.004696969696969698,1301.9999999999989
0.004747474747474748,1315.9999999999986
0.0047979797979797985,1329.9999999999986
0.004848484848484849,1343.9999999999986
0.004898989898989899,1357.9999999999984
0.00494949494949495,1371.9999999999984
0.005000000000000001,1385.9999999999984
0.005000000000000001,1385.9999999999984
0.0048989898989899,1357.9999999999984
0.0047979797979797985,1329.9999999999982
0.004696969696969698,1301.9999999999982
0.004595959595959597,1273.9999999999982
0.004494949494949496,1245.9999999999982
0.0043939393939393945,1217.999999999998
0.004292929292929294,1189.999999999998
0.004191919191919193,1161.999999999998
0.004090909090909092,1133.999999999998
0.0039898989898989904,1105.9999999999977
0.0038888888888888896,1077.9999999999977
0.003787878787878789,1049.9999999999977
0.0036868686868686876,1021.9999999999976
0.0035858585858585864,993.9999999999975
0.0034848484848484856,965.9999999999976
0.003383838383838385,937.9999999999977
0.0032828282828282836,909.9999999999976
0.0031818181818181824,881.9999999999975
0.0030808080808080816,853.9999999999976
0.0029797979797979803,825.9999999999975
0.0028787878787878795,797.9999999999976
0.0027777777777777783,769.9999999999975
0.0026767676767676775,741.9999999999976
0.0025757575757575763,713.9999999999975
0.0024747474747474755,685.9999999999976
0.0023737373737373743,657.9999999999975
0.0022727272727272735,629.9999999999976
0.0021717171717171723,601.9999999999975
0.0020707070707070715,573.9999999999976
0.0019696969696969702,545.9999999999975
0.0018686868686868694,517.9999999999976
0.0017676767676767682,489.99999999999756
0.001666666666666667,461.9999999999975
0.0015656565656565662,433.99999999999756
0.001464646464646465,405.9999999999975
0.0013636363636363642,377.99999999999756
0.001262626262626263,349.9999999999975
0.0011616161616161622,321.99999999999756
0.0010606060606060614,293.9999999999976
0.0009595959595959597,265.99999999999744
0.0008585858585858589,237.9999999999975
0.0007575757575757581,209.99999999999756
0.0006565656565656573,181.9999999999976
0.0005555555555555557,153.99999999999744
0.00045454545454545487,125.9999999999975
0.0003535353535353541,97.99999999999756
0.0002525252525252533,69.99999999999761
0.00015151515151515162,41.99999999999743
5.050505050505083e-05,13.999999999997488
-5.050505050504996e-05,-14.000000000001764
-0.00015151515151515162,-42.000000000001926
-0.0002525252525252524,-70.00000000000185
-0.0003535353535353532,-98.00000000000178
-0.000454545454545454,-126.00000000000169
-0.0005555555555555557,-154.00000000000185
-0.0006565656565656565,-182.0000000000018
-0.0007575757575757572,-210.0000000000017
-0.000858585858585858,-238.00000000000162
-0.0009595959595959597,-266.00000000000176
-0.0010606060606060605,-294.0000000000017
-0.0011616161616161613,-322.00000000000165
-0.001262626262626262,-350.00000000000153
-0.0013636363636363637,-378.0000000000017
-0.0014646464646464645,-406.00000000000165
-0.0015656565656565653,-434.00000000000153
-0.001666666666666667,-462.0000000000017
-0.0017676767676767678,-490.00000000000165
-0.0018686868686868686,-518.0000000000016
-0.0019696969696969694,-546.0000000000015
-0.002070707070707071,-574.0000000000017
-0.002171717171717172,-602.0000000000016
-0.0022727272727272726,-630.0000000000015
-0.0023737373737373734,-658.0000000000014
-0.002474747474747475,-686.0000000000016
-0.002575757575757576,-714.0000000000015
-0.0026767676767676767,-742.0000000000014
-0.0027777777777777775,-770.0000000000013
-0.0028787878787878782,-798.0000000000011
-0.00297979797979798,-826.0000000000014
-0.0030808080808080816,-854.0000000000016
-0.0031818181818181815,-882.0000000000013
-0.003282828282828283,-910.0000000000015
-0.003383838383838385,-938.0000000000016
-0.0034848484848484847,-966.0000000000013
-0.0035858585858585864,-994.0000000000015
-0.0036868686868686863,-1022.0000000000011
-0.003787878787878788,-1050.0000000000014
-0.0038888888888888896,-1078.0000000000014
-0.00398989898989899,-1106.0000000000011
-0.004090909090909091,-1134.0000000000014
-0.004191919191919193,-1162.0000000000014
-0.004292929292929293,-1190.0000000000011
-0.0043939393939393945,-1218.0000000000014
-0.004494949494949494,-1246.000000000001
-0.004595959595959596,-1274.0000000000011
-0.004696969696969698,-1302.0000000000014
-0.004797979797979798,-1330.000000000001
-0.004898989898989899,-1358.0000000000011
-0.005000000000000001,-1386.0000000000014
-0.005000000000000001,-1386.0000000000014
-0.00494949494949495,-1372.0000000000014
-0.0048989898989899,-1358.0000000000016
-0.004848484848484849,-1344.0000000000016
-0.0047979797979797985,-1330.0000000000016
-0.0047474747474747486,-1316.0000000000018
-0.004696969696969698,-1302.0000000000018
-0.004646464646464648,-1288.000000000002
-0.004595959595959597,-1274.000000000002
-0.004545454545454546,-1260.000000000002
-0.004494949494949496,-1246.0000000000023
-0.004444444444444445,-1232.0000000000023
-0.0043939393939393945,-1218.0000000000023
-0.0043434343434343445,-1204.0000000000025
-0.004292929292929294,-1190.0000000000025
-0.004242424242424244,-1176.0000000000027
-0.004191919191919193,-1162.0000000000027
-0.004141414141414142,-1148.0000000000027
-0.004090909090909092,-1134.000000000003
-0.004040404040404041,-1120.000000000003
-0.0039898989898989904,-1106.000000000003
-0.0039393939393939405,-1092.0000000000032
-0.0038888888888888896,-1078.0000000000032
-0.0038383838383838392,-1064.0000000000032
-0.003787878787878789,-1050.0000000000032
-0.003737373737373738,-1036.0000000000032
-0.0036868686868686876,-1022.0000000000032
-0.0036363636363636372,-1008.0000000000032
-0.0035858585858585864,-994.0000000000031
-0.0035353535353535364,-980.0000000000032
-0.0034848484848484856,-966.0000000000031
-0.003434343434343435,-952.0000000000031
-0.003383838383838385,-938.0000000000031
-0.003333333333333334,-924.000000000003
-0.0032828282828282836,-910.000000000003
-0.003232323232323233,-896.000000000003
-0.0031818181818181824,-882.0000000000028
-0.003131313131313132,-868.0000000000028
-0.0030808080808080816,-854.0000000000028
-0.003030303030303031,-840.0000000000028
-0.0029797979797979803,-826.0000000000027
-0.00292929292929293,-812.0000000000027
-0.0028787878787878795,-798.0000000000027
-0.002828282828282829,-784.0000000000027
-0.0027777777777777783,-770.0000000000026
-0.002727272727272728,-756.0000000000026
-0.0026767676767676775,-742.0000000000026
-0.002626262626262627,-728.0000000000026
-0.0025757575757575763,-714.0000000000025
-0.002525252525252526,-700.0000000000025
-0.0024747474747474755,-686.0000000000025
-0.0024242424242424247,-672.0000000000024
-0.0023737373737373743,-658.0000000000024
-0.002323232323232324,-644.0000000000024
-0.0022727272727272735,-630.0000000000024
-0.0022222222222222227,-616.0000000000023
-0.0021717171717171723,-602.0000000000023
-0.002121212121212122,-588.0000000000023
-0.0020707070707070715,-574.0000000000023
-0.0020202020202020206,-560.0000000000022
-0.0019696969696969702,-546.0000000000022
-0.0019191919191919198,-532.0000000000022
-0.0018686868686868694,-518.0000000000022
-0.0018181818181818186,-504.00000000000205
-0.0017676767676767682,-490.0000000000021
-0.0017171717171717178,-476.00000000000216
-0.001666666666666667,-462.00000000000205
-0.0016161616161616166,-448.0000000000021
-0.0015656565656565662,-434.00000000000216
-0.0015151515151515158,-420.0000000000022
-0.001464646464646465,-406.0000000000021
-0.0014141414141414146,-392.00000000000216
-0.0013636363636363642,-378.0000000000022
-0.0013131313131313138,-364.0000000000023
-0.001262626262626263,-350.00000000000216
-0.0012121212121212126,-336.0000000000022
-0.0011616161616161622,-322.0000000000023
-0.0011111111111111118,-308.00000000000233
-0.0010606060606060614,-294.0000000000024
-0.0010101010101010105,-280.0000000000023
-0.0009595959595959597,-266.00000000000216
-0.0009090909090909097,-252.0000000000023
-0.0008585858585858589,-238.00000000000222
-0.0008080808080808081,-224.00000000000213
-0.0007575757575757581,-210.00000000000227
-0.0007070707070707073,-196.0000000000022
-0.0006565656565656573,-182.00000000000233
-0.0006060606060606065,-168.00000000000225
-0.0005555555555555557,-154.00000000000216
-0.0005050505050505057,-140.0000000000023
-0.00045454545454545487,-126.00000000000222
-0.00040404040404040404,-112.00000000000213
-0.0003535353535353541,-98.00000000000229
-0.00030303030303030325,-84.0000000000022
-0.0002525252525252533,-70.00000000000236
-0.00020202020202020245,-56.00000000000227
-0.00015151515151515162,-42.000000000002174
-0.00010101010101010166,-28.000000000002323
-5.050505050505083e-05,-14.000000000002233
0.0,-2.142286348316702e-12
0.0,-2.142286348316702e-12
5.050505050505051e-05,13.99999999999786
0.00010101010101010102,27.99999999999786
0.00015151515151515154,41.99999999999787
0.00020202020202020205,55.99999999999787
0.0002525252525252526,69.99999999999787
0.0003030303030303031,83.99999999999787
0.0003535353535353536,97.99999999999787
0.0004040404040404041,111.99999999999787
0.0004545454545454546,125.99999999999787
0.0005050505050505052,139.9999999999979
0.0005555555555555557,153.9999999999979
0.0006060606060606062,167.9999999999979
0.0006565656565656567,181.9999999999979
0.0007070707070707072,195.9999999999979
0.0007575757575757577,209.9999999999979
0.0008080808080808082,223.9999999999979
0.0008585858585858587,237.9999999999979
0.0009090909090909092,251.9999999999979
0.0009595959595959597,265.9999999999979
0.0010101010101010103,279.99999999999795
0.0010606060606060607,293.9999999999979
0.0011111111111111113,307.99999999999795
0.0011616161616161617,321.9999999999979
0.0012121212121212123,335.99999999999795
0.0012626262626262627,349.9999999999979
0.0013131313131313133,363.99999999999795
0.0013636363636363637,377.9999999999979
0.0014141414141414144,391.99999999999795
0.0014646464646464648,405.9999999999979
0.0015151515151515154,419.99999999999795
0.0015656565656565658,433.9999999999979
0.0016161616161616164,447.99999999999795
0.001666666666666667,461.999999999998
0.0017171717171717174,475.99999999999795
0.001767676767676768,489.999999999998
0.0018181818181818184,503.99999999999795
0.001868686868686869,517.999999999998
0.0019191919191919194,531.999999999998
0.00196969696969697,545.999999999998
0.0020202020202020206,559.9999999999981
0.002070707070707071,573.9999999999981
0.0021212121212121214,587.9999999999981
0.002171717171717172,601.9999999999981
0.0022222222222222227,615.9999999999982
0.002272727272727273,629.9999999999982
0.0023232323232323234,643.9999999999982
0.002373737373737374,657.9999999999982
0.0024242424242424247,671.9999999999983
0.002474747474747475,685.9999999999983
0.0025252525252525255,699.9999999999983
0.0025757575757575763,713.9999999999984
0.0026262626262626267,727.9999999999984
0.002676767676767677,741.9999999999984
0.0027272727272727275,755.9999999999984
0.0027777777777777783,769.9999999999985
0.0028282828282828287,783.9999999999985
0.002878787878787879,797.9999999999985
0.0029292929292929295,811.9999999999985
0.0029797979797979803,825.9999999999986
0.0030303030303030307,839.9999999999986
0.003080808080808081,853.9999999999986
0.0031313131313131315,867.9999999999986
0.0031818181818181824,881.9999999999987
0.0032323232323232328,895.9999999999987
0.003282828282828283,909.9999999999987
0.003333333333333334,923.9999999999989
0.0033838383838383844,937.9999999999989
0.0034343434343434348,951.9999999999989
0.003484848484848485,965.9999999999989
0.003535353535353536,979.999999999999
0.0035858585858585864,993.999999999999
0.003636363636363637,1007.999999999999
0.003686868686868687,1021.999999999999
0.003737373737373738,1035.999999999999
0.0037878787878787884,1049.999999999999
0.003838383838383839,1063.999999999999
0.003888888888888889,1077.999999999999
0.00393939393939394,1091.999999999999
0.0039898989898989904,1105.999999999999
0.004040404040404041,1119.999999999999
0.004090909090909091,1133.9999999999989
0.004141414141414142,1147.9999999999989
0.004191919191919193,1161.9999999999989
0.004242424242424243,1175.9999999999986
0.004292929292929294,1189.9999999999986
0.004343434343434344,1203.9999999999984
0.0043939393939393945,1217.9999999999984
0.004444444444444445,1231.9999999999984
0.004494949494949495,1245.9999999999982
0.004545454545454546,1259.9999999999982
0.004595959595959597,1273.9999999999982
0.004646464646464647,1287.999999999998
0.004696969696969698,1301.999999999998
0.004747474747474748,1315.9999999999977
0.0047979797979797985,1329.9999999999977
0.004848484848484849,1343.9999999999977
0.004898989898989899,1357.9999999999975
0.00494949494949495,1371.9999999999975
0.005000000000000001,1385.9999999999975
0.005000000000000001,1385.9999999999975
0.0048989898989899,1357.9999999999975
0.0047979797979797985,1329.9999999999973
0.004696969696969698,1301.9999999999973
0.004595959595959597,1273.9999999999973
0.004494949494949496,1245.9999999999973
0.0043939393939393945,1217.999999999997
0.004292929292929294,1189.999999999997
0.004191919191919193,1161.999999999997
0.004090909090909092,1133.999999999997
0.0039898989898989904,1105.9999999999968
0.0038888888888888896,1077.9999999999968
0.003787878787878789,1049.9999999999968
0.0036868686868686876,1021.9999999999967
0.0035858585858585864,993.9999999999966
0.0034848484848484856,965.9999999999967
0.003383838383838385,937.9999999999968
0.0032828282828282836,909.9999999999967
0.0031818181818181824,881.9999999999966
0.0030808080808080816,853.9999999999967
0.0029797979797979803,825.9999999999966
0.0028787878787878795,797.9999999999967
0.0027777777777777783,769.9999999999966
0.0026767676767676775,741.9999999999967
0.0025757575757575763,713.9999999999966
0.0024747474747474755,685.9999999999967
0.0023737373737373743,657.9999999999966
0.0022727272727272735,629.9999999999967
0.0021717171717171723,601.9999999999966
0.0020707070707070715,573.9999999999967
0.0019696969696969702,545.9999999999966
0.0018686868686868694,517.9999999999967
0.0017676767676767682,489.99999999999665
0.001666666666666667,461.9999999999966
0.0015656565656565662,433.99999999999665
0.001464646464646465,405.9999999999966
0.0013636363636363642,377.99999999999665
0.001262626262626263,349.9999999999966
0.0011616161616161622,321.99999999999665
0.0010606060606060614,293.9999999999967
0.0009595959595959597,265.99999999999653
0.0008585858585858589,237.9999999999966
0.0007575757575757581,209.99999999999665
0.0006565656565656573,181.9999999999967
0.0005555555555555557,153.99999999999653
0.00045454545454545487,125.99999999999659
0.0003535353535353541,97.99999999999665
0.0002525252525252533,69.9999999999967
0.00015151515151515162,41.99999999999652
5.050505050505083e-05,13.999999999996579
-5.050505050504996e-05,-14.00000000000272
-0.00015151515151515162,-42.00000000000287
-0.0002525252525252524,-70.00000000000279
-0.0003535353535353532,-98.00000000000269
-0.000454545454545454,-126.0000000000026
-0.0005555555555555557,-154.00000000000276
-0.0006565656565656565,-182.00000000000267
-0.0007575757575757572,-210.0000000000026
-0.000858585858585858,-238.00000000000247
